N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B
-0.5848831440893477,-0.3932420296241611,0.4465247719717325,-1.0459371062478988,-0.8897224830284047,0.27119739988478647,0.15033283452108667,-0.0063868525896037375,0.5884873454243155,0.1577291753010203,-0.6390516349510907,-0.043065948741556156
-0.751405170367329,3.530436681217058,-0.48030013089273405,-0.339097540615056,-0.8185446843861323,-0.4589916848893697,0.08215819170812284,-0.0725790914151918,0.6756732768872331,0.6517235285842155,0.19902444820008666,-0.542722206301037
0.29896453384763,-0.2931017377001393,-0.48030013089273405,0.09747983815817055,-0.10676669796340861,-0.36234901190455493,-0.740482498234972,0.06453340329495492,0.8905243222779942,2.1766626191540785,0.6578593987521282,-0.5070324736182169
1.105955891964001,-0.3340682207599664,0.8619980042902865,0.28458442906098164,0.320300093890225,0.5826015683914118,0.8366242388382541,-0.05839504023828008,0.9310035047429204,-0.20739708582134142,0.06324675875101321,0.06400324930690389
-0.508026824268741,-0.3431718836621502,-0.823864534540769,0.26379503007178084,0.320300093890225,0.06717397913906628,0.027618477457751867,-0.08203512553313295,-1.0836142687037822,-0.7013914391045365,-1.4794687127479418,1.9734039478377767
-0.508026824268741,-0.3841383667219773,-0.4004014323699352,-0.21436114667984735,-0.8185446843861323,-0.544896283098094,-1.1313504503626302,-0.06785107435622124,-0.07163470708063173,-0.1429630397409246,-0.01634705920189188,-0.9174643994706476
-0.508026824268741,-0.3932420296241611,0.023061669800898674,-0.006467156787835421,0.0355888993211362,-0.20127789026319695,-0.8359269981731211,-0.06785107435622124,-0.28648575247139285,-0.1429630397409246,-0.18958066298174403,-0.6854811370323172
0.8625775458654129,-0.352275546564334,-0.7359759661656903,-0.650938525453074,-1.601500469451128,0.47522082063050664,0.5616531794926338,0.055077369177013766,1.152082116666747,0.17920719066115923,-0.6530976028251327,-0.4178081419111667
1.0162901855066264,-0.352275546564334,-0.14472559709697888,0.6172148128882022,1.9573894626624888,0.47522082063050664,-0.740482498234972,0.04089331800010202,0.1307612052439983,-0.18591907046120248,0.6484954201694332,0.2959865117452342
0.13244250756964868,-0.32041272640669066,-0.48030013089273405,-0.06883535375543974,-0.3914778925324982,0.37857814764569175,-0.4655114388893519,-0.05839504023828008,1.0119618696727724,-0.3147871626220359,0.5384686718227705,-0.4534978745939868
-1.9554875142235018,-0.443312175586172,0.4465247719717325,-0.3806763385934577,-1.601500469451128,-0.566372432650275,-0.12236573673076802,0.007797198587308006,1.0430997023381,0.6517235285842155,1.9571114271010204,-0.4534978745939868
-0.5848831440893477,-0.28399807479795547,0.6942107373924089,0.20142683310417653,0.9609002816706766,-0.06168291817402009,-0.3587044984823754,-0.0347549549434272,-1.0431350862388562,-1.2383418231080094,-0.32769934707649134,0.2424519127210041
-0.5848831440893477,-0.352275546564334,-0.23261416547205763,-0.9004113133234893,-2.028567261304762,-0.566372432650275,-0.8086571410479356,-0.0536670231793095,-0.003131475216910715,-1.1953857923877316,1.0558284885166536,0.09969298198972397
1.1828122117846078,-0.2931017377001393,0.3586362035966538,-0.42225513657186114,-1.3167892748820387,-0.3945632362328265,-0.7677523553601575,-0.10567521082798584,-0.49199544806255574,-0.6799134237443976,-0.306630395265428,-0.8639298004464174
1.0162901855066264,-0.28399807479795547,-1.7506894374052355,-0.2559399446582509,1.9573894626624888,0.27119739988478647,-0.7223025934848484,-0.10567521082798584,-0.1650482050766149,-0.6799134237443976,0.04920079087697143,-0.7033260033737272
-0.4311705044481342,3.830857556989123,-1.159439068336524,-0.339097540615056,1.9573894626624888,0.27119739988478647,-0.8086571410479356,0.007797198587308006,-0.29582710227099124,0.17920719066115923,-1.280484167865679,0.09969298198972397
-1.0716398362865238,-0.2248242659337608,1.7089242086319543,0.18063743411497568,-0.24912229524795343,0.5181731197348688,1.550185500280607,-0.09149115965107413,-1.0275661699061922,1.339020020108661,-1.4162618573147523,2.597974269787127
1.5030468777038026,-0.14289129981410653,0.7820993057674877,-0.42225513657186114,-1.5303226708088555,0.07791205391515682,-1.4267739025521393,-0.0725790914151918,-1.0213386033731269,-1.4745999920695376,1.1611732475719694,1.6700412200338062
-0.9051178100085426,-0.4524158384883558,-0.5681886992678128,0.09747983815817055,-0.8897224830284047,0.5826015683914118,-0.0541910939178044,-0.011114869648574319,0.9559137708751826,-0.22887510118148038,-0.2902434327457124,-0.4534978745939868
-0.021270132071564835,-0.3932420296241611,-1.7506894374052355,0.22221623209337918,1.174433677597493,-0.4160393857850076,-0.6086781887965755,-0.0725790914151918,-0.4982230145956213,-1.8182482378317604,-0.2832204488086913,-0.7568606023979572
-0.4311705044481342,-0.3613792094665178,-0.5681886992678128,-0.6093597274746723,0.17794449660568024,-0.4589916848893697,0.2889546082407793,-0.05839504023828008,1.6066944735805315,0.028861083140186653,1.7089659946596105,-0.27504921117988657
-1.0716398362865238,-0.25213525464031217,-1.3272263352344018,-0.006467156787835421,-0.533833489817043,0.3678400728696012,-0.06328104629286622,-0.11040322788695642,-0.09965875647942675,-0.6369573930241197,0.1217716248928552,-0.8282400677635974
0.6191991997668248,-0.2931017377001393,-0.823864534540769,-0.42225513657186114,-0.7473668857438599,-0.04020676862183901,0.2207799654278155,0.02198124976421975,0.14321633831012942,1.3604980354687999,-0.5735037848722276,-0.542722206301037
0.8625775458654129,3.12987551352097,-0.14472559709697888,-0.19357174769064653,1.8150338653779448,0.05643590436297586,0.013983548895159223,0.007797198587308006,1.0804651015364932,0.8879816975457437,0.7749091310358122,-0.578411938983857
0.29896453384763,-0.3613792094665178,-1.3272263352344018,-0.8380431163558869,-0.8897224830284047,0.47522082063050664,-0.6723078554220084,0.003069181528337425,-0.3549889843351139,-0.16444105510106355,0.1358175927668974,-0.3821184092283467
-1.0716398362865238,-0.3932420296241611,-1.4950136021322793,-0.1519929497122449,-1.174433677597494,-0.04020676862183901,-0.9041016409860847,-0.0725790914151918,-0.22732387040727023,-1.6893801456709268,-0.10062286644614422,-0.8460849341050074
0.6960555195874316,-0.352275546564334,1.1176738395632428,-0.5885703284854714,1.0320780803129483,0.16381665212388116,0.42530389386670653,0.07871745447186668,0.8998656720775925,0.802069636105188,1.0464645099339591,-0.34642867654552667
0.9394338656860197,-0.32041272640669066,-0.823864534540769,-0.5885703284854714,-1.032078080312949,-0.1475875163827443,-0.740482498234972,-0.10567521082798584,1.2984299301937872,-0.014094947580091223,-0.2832204488086913,-0.47134274093539685
0.4526771734888435,-0.21116877158048505,-0.6560772676428914,0.6172148128882022,-0.8185446843861323,0.16381665212388116,-0.6723078554220084,-0.10567521082798584,0.32070198450249743,0.30807528282199287,-1.207913333849795,-0.07875568142437624
0.37582085366823675,3.630576973141079,-0.14472559709697888,-0.06883535375543974,-0.9609002816706771,-0.1475875163827443,-0.8086571410479356,-0.10094719376901526,-0.0965449732128939,0.6517235285842155,0.5337866825314228,-0.27504921117988657
0.13244250756964868,-0.352275546564334,-0.23261416547205763,-0.006467156787835421,-0.9609002816706771,0.16381665212388116,0.2207799654278155,-0.10094719376901526,-0.03426930788223859,-0.22887510118148038,-0.4564540525885437,-0.6141016716666771
1.5799031975244093,-0.3431718836621502,0.19084893669877623,-0.006467156787835421,0.10676669796340861,0.11012627824342845,-0.0860059272305209,-0.05839504023828008,-1.0649315691045855,-1.2168638077478706,-1.7814570220398467,1.384523358571246
0.6960555195874316,-0.3340682207599664,-0.7359759661656903,0.4301102219853911,0.6761890871015871,-0.33013478757628334,-0.790477236297812,-0.09621917671004471,-0.47642653172989197,-0.2503531165416193,-0.2317185666038704,-0.8639298004464174
-0.508026824268741,-0.3431718836621502,0.19084893669877623,-0.23515054566905003,-0.6761890871015874,-0.4589916848893697,0.08215819170812284,-0.05839504023828008,1.2984299301937872,0.802069636105188,1.05348749387098,-0.542722206301037
-0.5848831440893477,-0.40234569252634494,-2.0063652726781918,0.014322242201365404,0.6050112884593146,0.21750702600433375,-0.9722762837990484,-0.025298920825486036,-1.0555902193049873,0.458421390342965,-1.1681164248733424,2.7585780668598177
-2.7624788723398725,-0.4524158384883558,0.61431203886961,-0.006467156787835421,0.6050112884593146,0.5826015683914118,0.15033283452108667,0.050349352118043186,-0.03426930788223859,2.1766626191540785,-1.0768176336920687,-0.09660054776578628
-0.9051178100085426,-0.443312175586172,-0.06482689857418004,-0.734096121409879,-1.601500469451128,-0.2549682641436496,-0.19054037954373185,-0.12931529612283874,-0.8033737747158328,0.5872894825037985,0.7678861470987908,0.17107244735536414
-2.352578499963303,-0.3932420296241611,-0.4004014323699352,0.0559010401797689,0.7473668857438595,-0.544896283098094,-0.3359796175447209,-0.12458727906386817,-0.22732387040727023,-1.109473730947176,-0.11935082361153368,-0.7033260033737272
0.9394338656860197,-0.4524158384883558,-0.6560772676428914,-0.2559399446582509,-0.10676669796340861,0.14234050257170008,-0.3359796175447209,-0.11985926200489759,-0.44217491579803136,-1.646424114950649,-0.25512851306060713,-0.8996195331292375
-0.021270132071564835,-0.03364734498790089,-0.9037632330635679,-1.025147707258698,0.6761890871015871,0.27119739988478647,0.08215819170812284,-0.06785107435622124,-0.9061286225114142,0.028861083140186653,0.7678861470987908,-0.6141016716666771
-0.508026824268741,-0.352275546564334,-0.5681886992678128,0.13905863613657404,0.5338334898170423,-0.2549682641436496,0.15033283452108667,0.05980538623598435,1.2081302154643365,1.7041462812310224,0.20604743213710797,0.4030557097936945
-0.751405170367329,-0.3932420296241611,0.278737505073855,-0.7548855203990817,0.39147789253249743,-0.2549682641436496,0.2207799654278155,-0.015842886707544874,1.0524410521376983,0.2221632213814371,0.5852885647362439,-0.07875568142437624
-1.4687308220263255,-0.352275546564334,-1.4151149036094806,0.4301102219853911,0.46265569117476985,-0.04020676862183901,-0.5336860817023156,0.14018167623848418,0.6725594936207004,1.9833604809128287,-0.2902434327457124,-0.043065948741556156
1.0162901855066264,-0.42055301833071246,0.3586362035966538,0.20142683310417653,1.9573894626624888,-0.04020676862183901,0.2889546082407793,0.03616530094113144,-0.678822444054522,1.467888112269494,-0.5547758277068382,0.2781416454038242
0.22210821402702324,-0.30220540060232304,-1.0715504999614454,0.6380042118774031,0.24912229524795262,-0.2549682641436496,-0.19054037954373185,-0.0347549549434272,0.6445354442219056,0.802069636105188,-0.5079559347933645,-0.5070324736182169
-0.751405170367329,-0.42055301833071246,-0.06482689857418004,0.03511164119056623,-0.7473668857438599,-0.29792056324801175,1.2774869290287523,-0.06312305729725066,-0.3020546688040568,-0.5510453315835642,-0.17787568975337567,-0.7211708697151371
1.426190557883196,-0.09282115385209563,0.61431203886961,7.581663474270628,-0.24912229524795343,-0.1475875163827443,0.8366242388382541,-0.10094719376901526,-0.009359041749976399,0.6087674978639375,0.5337866825314228,-0.3821184092283467
-2.5191005262412847,-0.28399807479795547,-0.23261416547205763,-0.2975187426366525,-1.4591448721665832,0.21750702600433375,0.936613714963934,-0.03002693788445662,-1.111638318102577,-0.12148502438078568,-1.5333115895984364,1.3309887595470158
1.3365248514258212,-0.2703425804446798,2.132387310802788,0.825108802780216,-0.6761890871015874,-0.04020676862183901,-0.5859533078589209,-0.0536670231793095,-1.0649315691045855,-1.5605120535100934,-1.3155990875507841,0.13538271467254406
0.9394338656860197,-0.4842786586459991,0.023061669800898674,-0.21436114667984735,-1.4591448721665832,-0.12611136683056323,-0.6314030697342301,19.62433997625623,12.40529484191618,-1.130951746307315,-1.7627290648744571,1.0633157644258653
1.105955891964001,0.016422800974110006,-0.6560772676428914,1.5735271663914605,-0.4626556911747706,0.5826015683914118,0.2207799654278155,0.007797198587308006,-0.2615754863391308,0.28659726746185393,0.10772565701881343,-0.4534978745939868
-0.11093583852893939,-0.4842786586459991,-0.9037632330635679,0.20142683310417653,0.17794449660568024,-0.566372432650275,0.2889546082407793,0.007797198587308006,-0.6258881285234649,-0.6799134237443976,1.1213763385955164,0.06400324930690389
1.426190557883196,-0.3340682207599664,-1.4151149036094806,1.4487907724562519,-0.32030009389022585,-0.36234901190455493,-0.0541910939178044,-0.05839504023828008,-0.3145098018701879,-0.18591907046120248,-0.5688217955808802,-0.6497914043494971
-0.508026824268741,-0.3932420296241611,-1.2473276367116028,0.07669043916896973,0.320300093890225,-0.36234901190455493,-1.0177260456743575,-0.05839504023828008,-0.22421008714073754,-0.6584354083842586,-0.3019484059740808,-0.7033260033737272
0.29896453384763,2.533585593427931,1.9646000439049105,0.5548466159205979,-1.4591448721665832,-0.2549682641436496,-0.26098751045046087,-0.06785107435622124,0.7348351589513556,1.9618824655526896,2.287191672141009,-0.542722206301037
0.8625775458654129,-0.28399807479795547,-0.7359759661656903,-0.5677809294962688,0.8897224830284043,-0.4589916848893697,0.15033283452108667,-0.13404331318180934,0.13387498851053103,1.467888112269494,0.6578593987521282,-0.5070324736182169
0.05558618774904193,-0.40234569252634494,-1.8305881359280345,0.0559010401797689,-0.0355888993211362,0.27119739988478647,0.42530389386670653,-0.011114869648574319,1.575556640915204,0.1577291753010203,-0.856764136998743,-0.2393594784970665
-0.4311705044481342,-0.32041272640669066,-0.23261416547205763,-0.7133067224206783,-1.7438560667356728,-0.566372432650275,-0.19054037954373185,-0.0536670231793095,0.6383078776888399,-0.7873035005450923,2.458084281275188,-0.31073894386270656
0.37582085366823675,-0.2931017377001393,0.61431203886961,0.8666876007586177,0.46265569117476985,-0.2549682641436496,-0.5336860817023156,-0.07730710847416238,0.12453363871093263,0.28659726746185393,0.5384686718227705,-0.47134274093539685
-1.315018182385112,-0.3340682207599664,0.9498865726653652,0.13905863613657404,-0.0355888993211362,0.31414969898914863,3.4818003799812445,-0.05839504023828008,-1.1365485842348393,1.5967562044303278,-0.6437336242424381,3.0084061956395574
0.29896453384763,-0.2931017377001393,-1.6628008690301568,-0.19357174769064653,0.6050112884593146,0.14234050257170008,-0.7450274744225028,-0.0725790914151918,-0.5231332807278835,-0.6799134237443976,-0.01868805384756551,-0.7568606023979572
-0.508026824268741,3.630576973141079,2.4679618445985434,-0.2559399446582509,-1.4591448721665832,-0.566372432650275,-0.6723078554220084,0.012525215646278587,0.8718416226787976,-0.44365525478286955,0.10772565701881343,-0.5070324736182169
0.37582085366823675,-0.2430315917381284,-1.0715504999614454,0.24300563108258003,0.5338334898170423,-0.1475875163827443,-0.19054037954373185,-0.0347549549434272,-0.18373090467581155,-0.6799134237443976,-0.5313658812501013,-0.4534978745939868
-0.508026824268741,-0.3340682207599664,-0.48030013089273405,0.07669043916896973,-0.8897224830284047,-0.36234901190455493,-0.19054037954373185,-0.05839504023828008,1.2019026489312712,1.016849789706577,0.5384686718227705,-0.4178081419111667
0.7729118394080383,-0.3340682207599664,-1.3272263352344018,-0.19357174769064653,-0.8897224830284047,0.16381665212388116,0.9729735244641813,-0.011114869648574319,0.34249846736822664,-0.6369573930241197,0.6508364148151068,-0.007376216058736273
-1.2253524759277374,3.2300158054449923,-0.6560772676428914,1.2824755805426415,-0.6050112884593151,-0.1475875163827443,0.49347853667967034,-0.06312305729725066,0.8905243222779942,-0.22887510118148038,1.3507938138715372,-0.043065948741556156
0.13244250756964868,-0.42055301833071246,1.1176738395632428,-1.025147707258698,-1.5303226708088555,-0.36234901190455493,0.5616531794926338,0.05980538623598435,0.45770844822993917,0.9524157436261601,0.7725681363901385,0.2424519127210041
-0.021270132071564835,-0.2248242659337608,0.19084893669877623,0.5548466159205979,-0.177944496605681,0.12086435301951899,-0.9041016409860847,-0.10567521082798584,-0.5387021970605472,-0.6799134237443976,-0.3019484059740808,-0.8817746667878273
-1.3918745022057188,-0.3841383667219773,-0.4004014323699352,0.47168901996379464,0.8185446843861319,0.3678400728696012,0.05034335839540654,-0.05839504023828008,-0.3767854672008432,0.3295532981821318,-0.25746950770628074,-0.8282400677635974
-1.9554875142235018,-0.3113090635045069,-0.14472559709697888,-0.1727823487014457,-0.9609002816706771,0.5826015683914118,-0.8086571410479356,0.02198124976421975,0.015551224382285785,0.2221632213814371,-0.04677998959564949,-0.3821184092283467
0.6191991997668248,-0.41144935542852873,-0.7359759661656903,-1.0459371062478988,-0.9609002816706771,-0.1475875163827443,0.08215819170812284,-0.11985926200489759,-0.1899584712088771,-0.8732155619856479,1.104989376075801,-0.07875568142437624
0.4526771734888435,-0.41144935542852873,0.5264234704945314,-0.42225513657186114,-0.4626556911747706,0.47522082063050664,-0.19054037954373185,-0.0016588355306331563,-0.28337196920486013,-0.7658254851849534,-0.3745192399899648,-0.31073894386270656
0.37582085366823675,-0.07461382804772801,-0.823864534540769,-0.3183081416258552,2.170922858589306,0.05643590436297586,-0.8086571410479356,-0.12931529612283874,-0.3549889843351139,0.7161575746646323,1.2782229798556535,-0.27504921117988657
-3.0827135382590676,-0.32041272640669066,-0.7359759661656903,-0.21436114667984735,-0.9609002816706771,0.19603087645215278,-0.22235521285644813,-0.015842886707544874,-1.139662367501372,1.1242398665072715,-1.353055001881563,3.7043559829545485
-0.8282614901879358,3.530436681217058,1.5411369417340766,-0.2559399446582509,2.028567261304761,-0.2549682641436496,-0.4655114388893519,-0.025298920825486036,1.0462134856046326,2.2196186498743566,1.5170044337143687,-0.09660054776578628
0.5423428799462181,-0.30220540060232304,-0.31251286399485645,-0.1727823487014457,-0.8185446843861323,-0.29792056324801175,0.3230419296472612,-0.06312305729725066,-0.28648575247139285,-0.3792212087024527,0.22945737859384469,-0.7747054687393673
0.6191991997668248,-0.051854670792268506,-0.7359759661656903,-0.3183081416258552,1.1032558789552207,-0.1475875163827443,0.5616531794926338,-0.12931529612283874,1.0524410521376983,-0.03557296294022992,0.5852885647362439,-0.4178081419111667
-0.4311705044481342,-0.443312175586172,-0.48030013089273405,0.09747983815817055,-0.533833489817043,0.13160242779560952,0.9820634768392433,0.06453340329495492,-1.139662367501372,0.1577291753010203,-0.24342353983223877,1.7057309527166262
0.9394338656860197,-0.28399807479795547,-1.159439068336524,-0.21436114667984735,-0.10676669796340861,0.5826015683914118,-0.5336860817023156,0.012525215646278587,-0.012472825016509103,-0.16444105510106355,-0.6039367152659855,-0.31073894386270656
1.3365248514258212,-0.3431718836621502,0.3586362035966538,-0.006467156787835421,-1.2456114762397663,-0.3516109371284644,-0.2678049747317573,-0.13404331318180934,-1.0742729189041837,-0.9591276234262036,-1.3202810768421316,-0.8639298004464174
0.8625775458654129,-0.32041272640669066,-1.582902170507358,0.28458442906098164,0.24912229524795262,-0.4589916848893697,-0.6018607245152792,-0.08203512553313295,0.03734770724801527,-0.10000700902064674,0.5337866825314228,-0.16798001313142644
1.2596685316052145,-0.352275546564334,-0.06482689857418004,0.4093208229961903,0.17794449660568024,0.27119739988478647,0.49347853667967034,-0.09621917671004471,0.6663319270876348,1.2101519279478272,0.13347659812122378,-0.4178081419111667
-0.8282614901879358,-0.3113090635045069,0.023061669800898674,-0.08962475274464056,-0.10676669796340861,-0.36234901190455493,-0.6995777125471937,-0.11513124494592701,-0.5636124631928094,-0.8517375466255088,-0.2832204488086913,-0.7747054687393673
-0.021270132071564835,-0.28399807479795547,0.4465247719717325,0.15984803512577486,1.3879670735243104,0.21750702600433375,0.1639677630836791,-0.08203512553313295,-0.9964283372408645,1.339020020108661,-1.4232848412517736,0.02831351662408381
-0.021270132071564835,-0.28399807479795547,0.023061669800898674,-0.1727823487014457,1.174433677597493,0.6899823161523172,-0.26098751045046087,0.055077369177013766,1.2112439987308699,0.802069636105188,-0.5688217955808802,-0.5070324736182169
-0.021270132071564835,-0.3841383667219773,-0.06482689857418004,-0.1727823487014457,0.24912229524795262,-0.4160393857850076,-1.1313504503626302,-0.11985926200489759,-0.41103708313270376,-0.014094947580091223,-0.2387415505408913,-0.8996195331292375
0.6960555195874316,-0.08371749094991186,-0.6560772676428914,1.428001373467051,0.17794449660568024,-0.36234901190455493,-0.740482498234972,-0.06785107435622124,0.6725594936207004,0.1577291753010203,1.05348749387098,-0.5070324736182169
0.22210821402702324,-0.3340682207599664,-1.0715504999614454,0.3677420250177868,0.8185446843861319,0.6899823161523172,0.7002749532123268,0.050349352118043186,0.7348351589513556,1.339020020108661,0.5384686718227705,-0.31073894386270656
-0.34150479799075967,-0.40234569252634494,0.6942107373924089,-0.7964643183774833,-1.7438560667356728,-0.04020676862183901,-0.19054037954373185,-0.015842886707544874,-0.17750333814274602,0.8879816975457437,0.07026974268803451,-0.4534978745939868
-0.4311705044481342,-0.352275546564334,0.8619980042902865,0.4093208229961903,0.39147789253249743,0.16381665212388116,-0.5336860817023156,0.007797198587308006,-0.7130740599863824,1.4034540661890778,0.13347659812122378,-0.578411938983857
-0.508026824268741,-0.3932420296241611,-0.9037632330635679,0.15984803512577486,1.6726782680934,0.14234050257170008,0.3230419296472612,-0.09621917671004471,-0.5044505811286868,0.5443334517835207,-0.19894464156443878,-0.7925503350807773
-0.34150479799075967,-0.3340682207599664,-2.254051238098868,0.24300563108258003,-0.8185446843861323,0.19603087645215278,-0.01783128441755708,-0.0725790914151918,-1.0805004854372493,0.2221632213814371,-1.58013148251191,2.3303012746659766
-0.021270132071564835,-0.3613792094665178,1.2055624079383216,0.6172148128882022,0.320300093890225,-0.566372432650275,-0.5336860817023156,-0.09149115965107413,-0.9684042878420697,-0.7658254851849534,-0.3815422239269859,-0.043065948741556156
-0.34150479799075967,-0.32041272640669066,0.278737505073855,-0.9419901113018928,-1.174433677597494,0.05643590436297586,1.0434206553709104,-0.03002693788445662,1.3575918122579096,-0.35774319334231375,-0.030393027075934075,-0.5070324736182169
-0.8282614901879358,-0.32041272640669066,-0.9037632330635679,0.13905863613657404,-0.10676669796340861,0.16381665212388116,0.9820634768392433,-0.05839504023828008,-1.1303210177017735,0.1577291753010203,-0.2293775719581968,1.3309887595470158
0.37582085366823675,3.0297352215969484,-0.9916518014386466,0.4301102219853911,1.174433677597493,0.16381665212388116,-0.8086571410479356,-0.06785107435622124,-0.6072054289242683,1.2745859740282441,-0.9925418264478164,-0.13229028044860636
-0.6617394639099545,3.630576973141079,2.4679618445985434,-0.35988693960425683,1.3879670735243104,-0.36234901190455493,-0.740482498234972,-0.0536670231793095,-0.19929982100847535,2.026316511633106,0.6391314415867386,-0.31073894386270656
1.5030468777038026,-0.3431718836621502,-0.9037632330635679,0.825108802780216,0.17794449660568024,-0.12611136683056323,-0.176905450981139,-0.0725790914151918,-1.1303210177017735,-1.3672099152688428,-1.645679332590773,1.1525400961329153
-1.8786311944028948,-0.28399807479795547,1.373349674836199,0.20142683310417653,0.320300093890225,-0.566372432650275,0.2889546082407793,-0.10567521082798584,-0.03426930788223859,-0.9161715927059257,1.608303224895642,-0.31073894386270656
-0.4311705044481342,-0.2703425804446798,-1.2473276367116028,0.24300563108258003,0.6761890871015871,-0.5126820587698223,-0.790477236297812,-0.10567521082798584,-0.2210963038742047,-0.18591907046120248,-0.07487192534373388,-0.7925503350807773
-0.6617394639099545,-0.443312175586172,-0.06482689857418004,-0.1519929497122449,0.8897224830284043,0.23898317555651483,-0.9041016409860847,-0.10567521082798584,-0.5324746305274818,-0.44365525478286955,-0.4728410151082593,-0.7033260033737272
-0.5848831440893477,-0.3340682207599664,-0.4004014323699352,-0.7133067224206783,-1.032078080312949,-0.2549682641436496,0.2889546082407793,-0.08203512553313295,0.14633012157666211,0.007383067780047716,-0.5688217955808802,0.20676218003818403
-0.9947835164659171,-0.3340682207599664,1.7089242086319543,-0.6925173234314774,1.9573894626624888,-0.566372432650275,0.9047988816512179,-0.0016588355306331563,1.0524410521376983,0.20068520602129816,-0.05380297353267079,-0.4534978745939868
-0.18779215834954616,-0.4342085126839882,0.4465247719717325,-0.21436114667984735,1.530322670808855,-0.36234901190455493,-0.7336650339536755,-0.0347549549434272,-0.6570259611887926,0.2221632213814371,0.7725681363901385,-0.47134274093539685
-0.34150479799075967,-0.3704828723687016,-0.5681886992678128,0.0559010401797689,0.5338334898170423,0.16381665212388116,-0.6018607245152792,-0.12931529612283874,-0.8220564743150294,2.112228573073662,0.06324675875101321,0.17107244735536414
0.9394338656860197,-0.30220540060232304,-0.14472559709697888,0.20142683310417653,0.320300093890225,0.27119739988478647,-0.19054037954373185,-0.10567521082798584,0.6756732768872331,-0.6799134237443976,0.5314456878857492,-0.20366974581424643
1.105955891964001,0.28498085658853217,-1.0715504999614454,-0.11041415173384139,0.0355888993211362,-0.4589916848893697,-0.6018607245152792,0.02670926682319033,1.2953161469272545,0.6517235285842155,0.7678861470987908,-0.13229028044860636
